return_id,product_id,inspector_notes,return_reason,classification,date
579f2e08-c7af-4403-96bd-146f90599d45,16,Observed: Product arrived late.,Product arrived late,restock,
d0312af0-97e7-40ee-9990-a55b0abbd5bb,69,Possible overlap with other categories. Small chip.,Small chip,refurbish,
546ca0a1-8673-473b-893f-421c77159a63,39,Flagged: Loose thread.,Loose thread,refurbish,
6fb70eed-0e10-4c16-9cf3-d2b6cfbe276b,82,Initial check: Minor warping.,Minor warping,refurbish,
900cab66-9f23-446a-b350-38d212d121f8,65,Flagged: Chemical damage.,Chemical damage,recycle,
cfd486b8-0943-4080-9830-03e55e1d044f,82,Notes: Occasion cancelled.,Occasion cancelled,restock,
d92edb56-f434-4935-96cf-13879f9a7c1e,35,Further testing needed: Duplicate order.,Duplicate order,restock,
817d9f3e-1a45-4159-86e8-19f3f1992473,41,Notes: Minor warping.,Minor warping,refurbish,
2ddb2d61-f746-4363-86b6-96fffdca2349,13,Possible overlap with other categories. Size chart was incorrect.,Size chart was incorrect,restock,
d9e10617-41e9-4788-b989-744b85fdc4b4,92,Customer reported: Noticeable dent.,Noticeable dent,restock,
9af009f8-e163-4a08-9169-3d7b97cd1cdc,74,Returned due to: Noticeable dent.,Noticeable dent,refurbish,
f7ca3289-7a6a-457f-96c5-efe34c2ed5a4,28,Visual inspection: Ordered wrong quantity.,Ordered wrong quantity,restock,
65ec2147-5a09-4a2e-9cba-56efceedc8ee,21,May require recycle. Extensive wear and tear.,Extensive wear and tear,recycle,
197332f4-9956-4e15-a619-ae32f95f51b7,71,Uncertain: Small hole.,Small hole,refurbish,
677ba2be-2162-4c2f-9c9b-f95812d667dd,43,May require refurbish. Small scratch.,Small scratch,refurbish,
379a40bf-d1b2-44ec-8241-3828faeebe4c,11,Notes: Color not as shown.,Color not as shown,restock,
13038762-b59e-4d71-a759-ef8714c0bc45,80,Possible overlap with other categories. Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
01026ffc-89e7-470b-a0a9-e764b20d3d7f,94,Initial check: minor scuff mark.,minor scuff mark,refurbish,
4c33d85e-e139-4dda-b479-86dc7f29bf0a,21,Notes: Cosmetic imperfection.,Cosmetic imperfection,refurbish,
14f15c2c-f2e5-45f1-9e2b-84462e40fdc6,42,See attached: Safety hazard.,Safety hazard,restock,
f7d4d319-8733-40f2-a658-5e8d032820a1,64,Possible restock case. Budget constraints.,Budget constraints,restock,
f67ccdb1-4d06-4248-bd15-5b20243bb2c2,69,Initial check: Small tear.,Small tear,refurbish,
53ebccf7-0d96-4b7b-9bdc-6c38fb557e5a,27,Possible recycle case. Electrical short circuit (customer unclear).,Electrical short circuit (customer unclear),recycle,
f88a3a4a-c598-4cf3-918c-cbf5922cf29c,43,Possible issue: No longer needed.,No longer needed,restock,
8ec36365-e95f-4208-ac8c-1f6d743d5d4f,96,Flagged: Gift return.,Gift return,restock,
e67c7940-dcbc-4916-b6a3-932e787bd864,91,Reported: size chart was incorrect.,size chart was incorrect,restock,
c57c3142-9d21-4109-b31f-ededd939d783,10,Further testing needed: Ordered wrong quantity.,Ordered wrong quantity,restock,
742fa0f9-f063-403a-bf24-3079491a6601,66,Visual inspection: Slight discoloration.,Slight discoloration,refurbish,
2a3eca11-86ba-4403-8588-4a140dea6112,71,Observed: Hazardous material exposure (customer unclear).,Hazardous material exposure (customer unclear),recycle,
c8f27392-5eb9-4e57-803a-56f62d49ff90,67,Customer reported: Cosmetic imperfection.,Cosmetic imperfection,restock,
c09cb49d-ce32-491a-9d40-0881db6e4485,67,Potential recycle situation. Safety hazard.,Safety hazard,recycle,
b3d88009-5a09-449a-991b-eedef1c48691,33,Possible overlap with other categories. Slight stretching.,Slight stretching,refurbish,
fa0e9902-c83f-40be-bc00-0dacec052804,99,Unclear if restock or other. material feel different.,material feel different,restock,
d62be9b6-e7e9-4d54-a320-6dd42dbd5af2,10,Flagged: Fit not as expected.,Fit not as expected,restock,
b39f15f2-6bf3-43f9-ad73-7d6946532828,44,Possible overlap with other categories. Extreme weather damage.,Extreme weather damage,recycle,
5335a1a8-d6c2-4194-9348-b001b7e81ca2,44,Initial check: Wrong size ordered.,Wrong size ordered,restock,
43139c5b-26aa-4f80-9f2b-75d5c0f6387f,78,Further testing needed: Small puncture.,Small puncture,refurbish,
dd236b45-ffbf-4e02-8003-9df31c2a6eb7,88,Observed: Duplicate order.,Duplicate order,restock,
ecb930d3-9a44-4ca6-994f-808e8e40e107,54,Initial check: Slight color fading.,Slight color fading,refurbish,
c7f3a894-bc57-45b0-a5a4-58eb7114d737,61,See attached: permanent staining (customer unclear).,permanent staining (customer unclear),recycle,
8ce8f42f-1e67-4374-a7c8-b31dd6cf4950,31,Notes: severe corrosion.,severe corrosion,recycle,
bf83b447-fa85-464e-a9ef-9d5f321c3e33,84,Flagged: Torn beyond repair.,Torn beyond repair,recycle,
1ab56174-d23e-4877-a714-839fe73aea0d,98,Returned due to: Small scratch.,Small scratch,restock,
75ca3da0-0a3c-4c3d-a4ca-baf5e100ae39,54,Returned due to: Slight color fading.,Slight color fading,refurbish,
d31e79da-abf8-4008-860e-afa8b18c575e,27,Flagged: Seasonal preference change (customer unclear).,Seasonal preference change (customer unclear),restock,
ba47dd60-81f2-4765-b69d-fe4ae53c57cd,48,Visual inspection: Obvious repair needed (customer unclear).,Obvious repair needed (customer unclear),recycle,
737e9b6d-a53e-4f3c-a7d8-f98c905fb70a,31,Unclear if recycle or other. Minor alignment issue.,Minor alignment issue,recycle,
3d6891b4-9c4d-4c69-889b-afdbc2ed0da7,60,Potential restock situation. Small fabric pull.,Small fabric pull,restock,
58644ca0-67e5-4bc2-a57f-4fbbb0e6d84e,96,Unclear if refurbish or other. Slight wear on edges.,Slight wear on edges,refurbish,
71bd76a0-091b-4097-9986-88e535adae42,51,Possible recycle case. Multiple components failed.,Multiple components failed,recycle,
82bb1be1-c4a8-4407-bcc1-d7bcfd610269,89,Potential refurbish situation. Obvious repair needed.,Obvious repair needed,refurbish,
ede3624f-d342-49f6-9593-1acedce872c3,34,See attached: Small puncture.,Small puncture,refurbish,
cf2b8bbd-79b5-4a90-bf56-1db8a7a3be4c,60,Flagged: Chemical damage.,Chemical damage,recycle,
1cc2dec3-bc01-472d-8cf3-ae24d701b3f1,4,Assessment: Ordered wrong quantity.,Ordered wrong quantity,restock,
b1aec7e1-f990-46cd-9319-f6949d22eea1,6,Customer notes: Slight stretching.,Slight stretching,refurbish,
026387b2-e777-4f08-ab71-ff6eb5632861,23,Possible issue: Unwanted purchase.,Unwanted purchase,restock,
b2079829-f581-41d0-a166-5517fa05e4d0,80,Inspected: Torn beyond repair. Needs further review.,Torn beyond repair,recycle,
0b07daf1-c9f4-43ae-a952-e1f7f488a4b7,71,Observed: Different style preferred.,Different style preferred,restock,
00a4db94-6627-4672-8f1e-ce199706e410,69,Observed: color not as shown.,color not as shown,restock,
12c21597-1413-4b94-9564-e92a3ea62f8c,21,Possible issue: Budget constraints.,Budget constraints,restock,
17e60efd-61ed-4585-9e49-fa80eb6a637b,64,Observed: Significant fading.,Significant fading,refurbish,
ff8abbeb-e0df-48bb-b9a4-94f48aebe7ac,74,Visual inspection: No longer needed.,No longer needed,restock,
b1202202-8b27-46f1-bf2a-223d9c5123de,17,Customer reported: Minor functionality issue.,Minor functionality issue,refurbish,
63f812ed-b917-4e81-bb29-3c2de42729ea,72,Assessment: Changed mind.,Changed mind,refurbish,
58b82f9c-0b4c-4d8e-9ec2-1a6674d3723d,21,Assessment: Major scratch.,Major scratch,recycle,
f4783024-9217-4724-a553-794c2cc390e3,47,Further testing needed: Small scratch.,Small scratch,refurbish,
82e60e9e-d667-40cd-8801-57c9e396f9e8,79,Unclear if restock or other. Style doesn't match.,Style doesn't match,restock,
b336c3d2-38a2-4421-b6da-b4e459026a50,50,Customer notes: Obvious repair needed.,Obvious repair needed,refurbish,
b8853d47-0e8e-47e7-a843-5cc435533683,69,Unclear if restock or other. Changed mind.,Changed mind,restock,
5658eea2-43fd-47b9-8554-c129868530f0,14,Reported: Seasonal preference change.,Seasonal preference change,restock,
b6800bb5-d363-4e45-b0bb-e0cf37bfa5c5,63,Further testing needed: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
2b3a98c4-931f-4509-92c8-a0c75b38a4de,45,Possible overlap with other categories. Adhesive residue.,Adhesive residue,recycle,
fcc24b72-0e98-48fa-bb17-53fa0773d769,5,Initial check: Severe corrosion.,Severe corrosion,recycle,
01768174-00aa-4efe-ab76-a312ab821c43,49,May require restock. Did not like the product.,Did not like the product,restock,
1e04e248-a839-45db-9af0-0eea5fad560e,88,Further testing needed: No longer needed.,No longer needed,restock,
67cbf714-34cd-42ef-bd79-cfd769d10e58,41,Assessment: Small tear.,Small tear,refurbish,
5ed5c69d-2b3a-4131-b90c-6f412d1dfb44,64,Initial check: Minor button issue.,Minor button issue,refurbish,
65b2e645-0250-4582-bb51-2602ef33a47f,7,Returned due to: Gift return.,Gift return,restock,
eea4497e-8d23-4950-be0e-f05d9aa2c027,12,Assessment: Overheating damage.,Overheating damage,recycle,
1218fadc-8b46-431a-8f00-765c13163fb9,29,Notes: Minor button issue.,Minor button issue,refurbish,
621a9782-4b27-42bc-bba3-56bf6140425d,52,Flagged: Slight stretching.,Slight stretching,refurbish,
5e2ed15b-9226-47fb-92b3-994cc282f447,18,Initial check: Cracked screen.,Cracked screen,recycle,
61d0f628-b2e7-47f6-9460-844d59da5f1a,36,See attached: Better price found.,Better price found,restock,
cf6d3225-cfce-4d98-a6f5-3dcc910019a0,4,See attached: occasion cancelled (customer unclear).,occasion cancelled (customer unclear),refurbish,
4ee4b037-7e31-4682-b04d-695599d9a373,34,Flagged: Minor warping.,Minor warping,refurbish,
b262393c-10af-40d2-8d76-6287113eaa7d,28,Uncertain: Minor functionality issue.,Minor functionality issue,refurbish,
a3405a16-4294-4161-a946-5adca78738af,79,Customer reported: Color not as shown.,Color not as shown,restock,
0a70aca0-e23a-4bf2-b2f9-008cb561d0d4,83,Unclear if restock or other. Gift return.,Gift return,restock,
becd078d-f268-4c0b-8ddc-14ecd85384e6,66,Notes: Beyond repair.,Beyond repair,recycle,
3dd67864-57cd-4e97-a5f7-64926903cb11,36,Returned due to: Small stain.,Small stain,refurbish,
88b7726b-b0ef-434c-9086-c31d3371613d,32,May require recycle. Severe corrosion.,Severe corrosion,recycle,
0612773c-79d1-4a6c-b2ed-81ae554b00f8,89,Visual inspection: Minor functionality issue.,Minor functionality issue,restock,
35dab6f2-0ed5-45d6-bb86-1980f1b73a80,81,Further testing needed: Slight stretching.,Slight stretching,refurbish,
f8d948a6-4ad3-4e0b-8611-43ce99481a42,53,Reported: Minor scuff mark.,Minor scuff mark,recycle,
83e1a9d9-11f6-4019-aede-333d843fa5b6,37,Reported: Ordered wrong quantity.,Ordered wrong quantity,restock,
bcaad84c-5d90-4a3d-ac8c-c2a323be6b74,74,Further testing needed: Obvious usage marks.,Obvious usage marks,restock,
ff0453d5-84b2-4a84-8b76-3a0c96455ba6,81,Reported: Size chart was incorrect.,Size chart was incorrect,restock,
d0d6447d-58b6-4163-8fd0-3825e34b70cf,21,Unclear if refurbish or other. Minor zipper issue.,Minor zipper issue,refurbish,
085a24cc-51fb-4d70-9ae3-61985a820a4a,20,Notes: Significant fading.,Significant fading,recycle,
00f7d3db-04ec-4fd7-9008-4958e2da0a4c,47,Notes: Major scratch.,Major scratch,refurbish,
d6e2fb32-1ab4-455b-b825-a3eb59bc3875,4,Assessment: Major scratch.,Major scratch,recycle,
9925369c-8b20-4deb-94b2-f62722aceee3,66,Returned due to: Obvious usage marks.,Obvious usage marks,refurbish,
c914193e-199f-4f6a-a505-150994bf374d,64,Assessment: Small tear.,Small tear,refurbish,
b9169f6b-db3b-4370-a39d-4f4d9611369b,22,Possible issue: Budget constraints.,Budget constraints,restock,
44cf6110-1749-479c-8ff6-5492c0db3f01,74,Flagged: Permanent staining.,Permanent staining,recycle,
09263813-2238-4f83-aa13-a76dda43d236,97,See attached: Duplicate order.,Duplicate order,restock,
da8ad25e-2c91-470f-be61-8b8bec69d0f5,24,Customer reported: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
2834db7b-0015-476d-951a-4560869d94c3,24,Reported: Product arrived late.,Product arrived late,restock,
8a3ebb38-183e-4cd6-9fa1-e78eaf61819f,81,Flagged: Light usage wear.,Light usage wear,refurbish,
12d7b236-c442-45e4-87b9-a2d0edc2683a,26,Flagged: Minor warping.,Minor warping,refurbish,
33b49a7f-47d2-444f-91ad-b5f6b0f260de,76,See attached: Manufacturing defect.,Manufacturing defect,recycle,
0fd994ac-baad-4442-88ed-3b476d226a48,86,Flagged: Duplicate order.,Duplicate order,restock,
839004f5-da38-4d27-96f9-ddfb89e9d121,18,Visual inspection: Slight color fading.,Slight color fading,refurbish,
f2fe347b-05a0-44aa-b0b0-7f2fce61ba2d,24,Unclear if refurbish or other. Small hole.,Small hole,refurbish,
90771360-25d3-4730-8cb8-6febf3145137,13,Unclear if refurbish or other. Slight color fading.,Slight color fading,refurbish,
f44e0dee-9bcf-4819-8ae4-3e7316e492b9,30,Flagged: Major scratch.,Major scratch,refurbish,
2665b350-b57a-438a-89fe-7de20b4f131e,55,Uncertain: Safety hazard.,Safety hazard,recycle,
4fc9c5d2-ebfd-4f37-8049-344fd2741c49,34,Uncertain: wrong size ordered.,wrong size ordered,restock,
5db649e4-2dc6-46e2-8f16-ba57932351c7,24,Possible overlap with other categories. Manufacturing defect.,Manufacturing defect,recycle,
b00415f7-013e-490f-8a38-0fd84b4ff1ff,36,Possible overlap with other categories. Small puncture.,Small puncture,recycle,
542b441c-8e3a-44c1-a1dc-f884d7ea415a,93,Flagged: Wrong size ordered.,Wrong size ordered,restock,
3d83bb8d-ee13-498f-94e9-c1f89a464216,15,Customer reported: Severe corrosion (customer unclear).,Severe corrosion (customer unclear),refurbish,
64c11b99-cf16-4246-beb4-8dc4d3ab2679,79,Uncertain: Ordered wrong quantity.,Ordered wrong quantity,restock,
1dcb2b11-5519-4d9d-bfe7-84cd5e65ed27,88,Further testing needed: Gift return.,Gift return,restock,
57ba7fd2-5866-4922-a4c9-55f32f0a5e4a,81,Inspected: Minor scuff mark. Needs further review.,Minor scuff mark,refurbish,
f14c55d6-5ebb-4d5b-8b2e-28d3ba8c1d79,96,Observed: Material feel different.,Material feel different,restock,
c8e66402-f140-4f80-b64d-443c522b36ea,33,Potential recycle situation. Cracked screen.,Cracked screen,recycle,
3a10c103-2fa4-4aa8-aab3-79049d9fb8aa,100,Potential restock situation. Packaging slightly damaged.,Packaging slightly damaged,restock,
2ce76376-1978-4258-81f3-87bd87eb845b,44,Uncertain: noticeable dent.,noticeable dent,recycle,
48976abf-ffab-4e68-b23b-dffb0b17968f,48,May require restock. Material feel different.,Material feel different,restock,
448a36d9-df29-4c61-888d-3dffad145517,96,Potential recycle situation. Obvious usage marks (customer unclear).,Obvious usage marks (customer unclear),recycle,
ba9ff22a-42a6-4c99-b331-083c9ee0f0b1,54,Notes: Severe water damage.,Severe water damage,recycle,
12c13fec-2ef5-4014-a9f6-40e16a6eb89a,75,Possible issue: Small chip.,Small chip,refurbish,
da7a914b-7ae0-43ff-b5b2-459f80bf0950,56,Reported: Major malfunction.,Major malfunction,recycle,
042b80b3-13cc-4e1f-98c3-10418eff01a9,4,Returned due to: Noticeable dent.,Noticeable dent,recycle,
e0e2fc58-45f2-4c33-9328-24531bd122c5,16,May require refurbish. minor dent.,minor dent,refurbish,
8f0cbf07-1b87-4ab5-baab-9047b77e53ef,46,Inspected: Significant fading. Needs further review.,Significant fading,refurbish,
2c9047f3-d105-47c3-8297-797aa33fd555,48,Unclear if restock or other. Different style preferred.,Different style preferred,restock,
1b2280ed-7a42-4fb1-8203-c1876bb019eb,62,May require restock. Different style preferred.,Different style preferred,restock,
ed0a4d36-7c19-4d0c-8e92-65ca7782f726,15,Possible issue: Style doesn't match.,Style doesn't match,restock,
6137a924-2653-44ce-a3ef-992cb1c2a072,88,Assessment: Received as gift.,Received as gift,restock,
503a09ee-08fe-4a3c-a242-2b7057c58258,93,Possible restock case. unwanted purchase.,unwanted purchase,restock,
0c1534d3-1824-4556-a15c-b7feceaca11b,30,Returned due to: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
1069876e-7b78-4a75-9e32-f812a0ac5d49,1,Reported: Severe corrosion (customer unclear).,Severe corrosion (customer unclear),recycle,
33007a17-0ea0-4e76-843d-a79e6de8efc7,87,Possible issue: Received as gift.,Received as gift,restock,
c8a5c56c-180f-4c37-9353-989e98530751,69,Further testing needed: Slight color fading.,Slight color fading,refurbish,
efa3f0dc-ef77-43f7-9dc0-05386b801fb4,49,Unclear if refurbish or other. Obvious repair needed.,Obvious repair needed,refurbish,
8cd9b9c5-f6d5-44b3-b042-aafa9150c208,62,Possible issue: Color not as shown.,Color not as shown,restock,
56e653ba-4106-49bd-9cf3-f4baf2b46d0f,96,May require restock. Seasonal preference change.,Seasonal preference change,restock,
b75395f5-ce94-4892-a3a8-bd1756a60494,9,Unclear if recycle or other. Major structural damage.,Major structural damage,recycle,
a5ee9d16-ff3a-444c-916f-1c305ef3e8d8,42,Reported: Obvious repair needed.,Obvious repair needed,refurbish,
6209b899-2ac1-4395-9f8f-f493750858bf,67,Initial check: Box opened but item unused.,Box opened but item unused,refurbish,
6e52d72b-ed51-4361-a9df-6158b67c5241,63,Reported: Better price found.,Better price found,restock,
34854980-c573-44c4-a006-9e9fb8d5b2f0,39,Customer reported: Color not as shown (customer unclear).,Color not as shown (customer unclear),restock,
2bdf8a6b-0760-4ca6-b2f8-da12daeae386,73,See attached: Unwanted purchase.,Unwanted purchase,restock,
4d617a8e-d167-48aa-a9c3-631bd6215698,46,Assessment: Light usage wear.,Light usage wear,refurbish,
0c6e9057-cc1f-4dd8-831b-bc0e90688e9e,95,Assessment: Heavy wear.,Heavy wear,refurbish,
fe1678b3-be88-420a-a04e-fecab8828887,97,Initial check: Permanent staining.,Permanent staining,recycle,
c356f192-7ed8-40e2-8cda-dc3d7d9cdcc0,94,Possible refurbish case. Small scratch.,Small scratch,refurbish,
524ea91c-9669-4086-813c-b9556deb1d1a,99,Returned due to: Motor failure.,Motor failure,recycle,
a321a9c6-cf76-49a0-8c89-6a4eb4cf8498,91,Uncertain: Significant fading.,Significant fading,refurbish,
5fe73998-e771-4006-9933-328f7e2e1c04,69,Possible issue: Minor button issue.,Minor button issue,refurbish,
de33b156-2470-4298-804d-124224a76379,77,Possible recycle case. Electrical short circuit.,Electrical short circuit,recycle,
3779830c-feb5-495f-8186-8b92fe7a9eab,43,Assessment: Significant fading.,Significant fading,refurbish,
e43152d5-8cc8-4874-9d16-57aeee45e931,58,Possible issue: received as gift.,received as gift,restock,
9872bc11-a109-45fa-9ed3-868317f66e0d,2,Notes: Seasonal preference change.,Seasonal preference change,restock,
bbc5f9d2-438e-4e5f-a2a6-8b860167d689,37,Reported: Minor alignment issue.,Minor alignment issue,refurbish,
a723eedd-420a-4549-8d26-0ddce20f8897,50,Visual inspection: Unwanted purchase.,Unwanted purchase,restock,
