order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
30425,5223,29,1,16,2
30426,2450,34,0,8,14
30427,5803,27,4,12,30
30428,545,42,3,10,3
30429,6653,46,5,13,3
30430,6328,26,2,19,14
30431,7059,5,5,14,3
30432,2629,20,3,15,7
30433,3452,8,2,9,3
30434,8730,18,4,8,2
30435,1437,5,2,7,2
30436,8088,4,2,13,3
30437,6662,43,5,14,1
30438,3063,5,6,18,30
30439,260,16,6,10,30
30440,7552,9,4,17,2
30441,4412,25,6,17,14
30442,4842,38,1,21,7
30443,7962,8,0,11,2
30444,719,1,2,8,7
30445,5197,31,6,22,7
30446,2728,33,0,16,14
30447,7547,5,2,9,14
30448,8653,18,4,14,1
30449,2855,36,0,19,30
30450,5201,48,5,21,2
30451,4068,20,6,6,7
30452,9895,24,3,13,7
30453,2978,19,0,11,14
30454,3481,28,4,7,30
30455,9934,30,1,20,2
30456,8222,39,5,10,3
30457,3494,15,1,18,7
30458,9174,50,0,10,2
30459,231,9,4,15,3
30460,7527,39,5,21,2
30461,5282,31,1,12,1
30462,1252,1,1,15,30
30463,5341,13,1,17,2
30464,6890,36,0,8,1
30465,1964,2,1,15,30
30466,3167,42,4,6,14
30467,1779,37,5,6,14
30468,8053,35,6,19,7
30469,4871,37,6,21,7
30470,1148,11,4,22,30
30471,2848,18,5,18,3
30472,3851,20,3,11,2
30473,3071,2,1,22,7
30474,621,24,3,17,30
30475,964,16,3,10,30
30476,7216,23,1,21,30
30477,2143,50,3,8,30
30478,9693,38,1,15,3
30479,7419,47,2,6,3
30480,1327,44,4,18,7
30481,122,29,2,15,30
30482,4314,30,6,21,7
30483,1077,4,5,15,1
30484,1183,29,0,18,3
30485,795,44,0,13,2
30486,9817,43,3,22,14
30487,4272,41,2,20,2
30488,8484,27,2,21,3
30489,7327,33,1,13,1
30490,8683,18,3,6,7
30491,2809,6,4,15,1
30492,3429,32,2,9,2
30493,8826,31,2,13,2
30494,3500,12,6,14,30
30495,2173,23,1,19,3
30496,5987,29,1,14,3
30497,3908,3,4,7,7
30498,4700,33,3,15,14
30499,7082,39,1,10,30
30500,5225,28,0,17,7
30501,3469,18,2,19,3
30502,5761,44,0,13,30
30503,491,22,0,11,1
30504,4264,20,2,6,30
30505,7770,16,2,15,3
30506,8951,7,1,6,14
30507,1198,49,6,17,7
30508,1905,4,6,10,3
30509,5270,42,3,17,2
30510,1651,38,2,9,30
30511,3192,34,3,22,14
30512,28,36,2,6,1
30513,6261,18,5,17,14
30514,2751,33,6,19,1
30515,2880,1,0,7,1
30516,4358,48,0,22,2
30517,2833,25,6,14,1
30518,3110,45,4,10,2
30519,9653,14,1,14,7
30520,5759,11,6,19,2
30521,2922,8,6,14,30
30522,1434,42,1,8,3
30523,4429,16,2,17,3
30524,7699,39,2,8,3
30525,8112,37,1,19,3
30526,3537,31,4,16,14
30527,6864,42,6,10,14
30528,1182,18,2,15,7
30529,3406,7,3,19,7
30530,3915,4,2,21,14
30531,9976,32,3,11,3
30532,3723,31,3,9,3
30533,2643,10,0,6,30
30534,7578,30,5,15,1
30535,3712,50,5,13,14
30536,2961,50,6,8,1
30537,4831,35,5,21,30
30538,5459,45,0,10,1
30539,9772,31,4,13,1
30540,1620,31,6,22,3
30541,6139,46,5,19,2
30542,6681,46,0,15,1
30543,2341,33,3,21,30
30544,9420,5,4,6,3
30545,1729,10,0,21,1
30546,3586,46,0,7,7
30547,202,23,5,10,2
30548,5986,7,3,19,14
30549,6176,47,2,8,2
30550,3161,28,5,19,7
30551,1714,21,6,12,1
30552,7873,31,4,21,2
30553,7840,41,0,7,7
30554,6860,27,3,8,7
30555,753,29,0,12,7
30556,115,10,2,14,3
30557,5342,8,1,17,1
30558,3981,9,4,21,7
30559,6326,11,6,8,1
30560,2819,22,4,15,30
30561,469,40,3,6,14
30562,426,26,6,21,7
30563,8142,50,5,19,2
30564,1576,37,3,13,14
30565,834,40,0,6,1
30566,4107,2,4,14,7
30567,3704,50,5,6,2
30568,1409,19,0,21,14
30569,3482,50,1,9,2
30570,6186,16,5,15,7
30571,5822,4,4,12,2
30572,6845,49,6,8,3
30573,6396,38,1,12,30
30574,8796,44,0,13,3
30575,213,7,5,21,1
30576,6412,14,6,7,1
30577,4802,12,2,13,2
30578,1759,21,1,21,1
30579,5781,34,6,16,1
30580,8974,21,5,16,30
30581,1527,36,2,11,14
30582,841,40,4,17,30
30583,1342,42,2,15,1
30584,1501,49,2,14,3
30585,8122,7,5,15,30
30586,5560,21,0,20,30
30587,5927,10,0,17,7
30588,8708,21,6,22,3
30589,7676,49,0,20,3
30590,9340,16,0,14,14
30591,6458,25,6,12,1
30592,3257,13,4,18,1
30593,2595,50,6,22,1
30594,3657,27,0,10,30
30595,9741,37,4,17,3
30596,2087,8,4,18,30
30597,3156,30,5,8,1
30598,7189,31,2,20,3
30599,6397,7,4,12,3
30600,979,30,0,11,30
30601,3048,18,6,11,14
30602,2590,23,3,18,3
30603,2007,38,2,10,30
30604,6784,45,6,22,1
30605,5943,41,4,11,14
30606,2600,30,2,6,7
30607,2509,30,5,10,7
30608,8472,8,4,20,3
30609,1194,12,4,6,1
30610,5916,10,2,20,30
30611,9950,7,2,10,14
30612,2046,39,1,19,1
30613,7797,17,1,14,7
30614,8440,32,0,6,3
30615,9577,5,4,14,14
30616,9565,42,2,7,1
30617,7603,21,6,21,30
30618,3673,31,5,11,7
30619,7182,15,5,12,3
30620,45,13,3,21,1
30621,2086,46,5,22,1
30622,4512,49,6,19,3
30623,6389,7,5,20,7
30624,7776,24,2,20,2
30625,5372,4,6,15,2
30626,7949,41,1,9,1
30627,6224,19,6,11,14
30628,4324,46,6,15,3
30629,6627,35,2,11,30
30630,8815,29,5,17,1
30631,8050,36,3,11,14
30632,7092,34,2,18,3
30633,8677,8,2,15,7
30634,8217,2,3,19,1
30635,1226,4,1,13,7
30636,1249,2,2,19,7
30637,8971,30,5,15,3
30638,5027,29,1,14,14
30639,2843,4,3,9,7
30640,5699,21,2,20,3
30641,1583,9,2,22,30
30642,4849,2,4,7,2
30643,9906,20,0,20,14
30644,3139,49,6,13,14
30645,4756,33,3,10,7
30646,1518,6,5,22,30
30647,4643,29,1,19,3
30648,5197,16,3,14,1
30649,3769,36,4,12,14
30650,6199,5,5,20,2
30651,8073,37,3,18,2
30652,9689,9,0,19,2
30653,5559,32,5,6,7
30654,9928,37,6,11,3
30655,1344,34,3,11,14
30656,5491,39,1,9,2
30657,5336,47,5,17,7
30658,49,40,1,8,30
30659,5917,29,0,21,30
30660,2511,31,4,10,1
30661,6226,3,5,9,7
30662,3661,43,6,10,14
30663,1747,25,2,16,7
30664,8688,42,2,21,2
30665,8171,36,0,9,2
30666,634,44,6,7,1
30667,6981,13,0,17,3
30668,2721,39,1,12,1
30669,176,19,0,17,30
30670,8831,16,6,18,1
30671,8153,42,1,9,30
30672,3358,30,3,18,30
30673,4393,39,1,10,3
30674,5380,35,1,13,1
30675,5971,2,3,16,7
30676,8667,1,1,11,3
30677,9839,48,2,20,3
30678,1959,45,1,11,7
30679,6680,3,0,10,3
30680,7349,26,1,7,1
30681,5885,28,3,6,2
30682,8541,27,0,14,7
30683,8829,14,5,6,1
30684,3615,50,3,14,30
30685,3821,43,3,22,7
30686,4323,24,2,9,7
30687,5468,35,5,21,14
30688,5503,34,4,8,3
30689,6380,24,2,13,1
30690,1205,6,6,21,3
30691,6450,31,3,16,1
30692,8540,29,6,12,30
30693,1204,36,3,14,7
30694,6559,29,6,18,1
30695,983,13,3,11,3
30696,8924,8,3,19,3
30697,6529,15,3,19,7
30698,6656,33,2,15,3
30699,5600,25,4,7,1
30700,5691,16,3,14,14
30701,5906,21,5,12,2
30702,6332,37,4,10,7
30703,8645,45,0,8,14
30704,4074,17,1,12,7
30705,2895,34,5,7,14
30706,2235,13,3,18,2
30707,7632,34,5,13,7
30708,5860,43,6,16,30
30709,8356,15,6,13,3
30710,1448,41,6,20,14
30711,102,22,6,18,14
30712,7435,4,5,19,1
30713,7321,49,3,7,3
30714,9645,47,5,13,30
30715,536,39,3,16,30
30716,7501,23,5,8,7
30717,1701,13,6,6,3
30718,7040,8,1,15,30
30719,9656,1,4,13,14
30720,7115,41,5,18,14
30721,7470,50,2,16,14
30722,6493,17,3,6,2
30723,4345,17,1,18,3
30724,1972,8,0,7,3
30725,9645,3,1,20,1
30726,9786,29,3,13,3
30727,713,22,6,18,7
30728,3656,43,6,7,2
30729,6242,2,4,6,1
30730,6473,2,4,10,1
30731,7761,48,6,14,3
30732,9641,17,0,14,1
30733,3649,9,3,17,7
30734,5125,33,0,14,14
30735,8651,29,5,7,2
30736,2844,29,0,13,14
30737,7974,44,3,16,2
30738,593,6,6,15,30
30739,498,43,4,20,30
30740,2135,6,4,10,3
30741,2450,37,4,21,2
30742,5413,45,4,16,7
30743,7449,1,4,18,14
30744,4293,16,0,11,7
30745,27,11,6,9,14
30746,9910,22,5,16,3
30747,2254,34,2,20,1
30748,3643,1,3,22,1
30749,3656,13,5,20,3
30750,9476,49,5,8,7
30751,1087,46,2,11,14
30752,8023,49,0,20,1
30753,2016,42,6,19,14
30754,5068,28,3,14,30
30755,9908,49,0,19,3
30756,7124,13,5,17,30
30757,9919,38,3,20,1
30758,7085,30,5,9,14
30759,9100,36,1,6,1
30760,3464,4,0,21,7
30761,4342,14,0,12,14
30762,6422,36,1,10,1
30763,4468,23,5,7,30
30764,9001,5,6,11,14
30765,2897,46,4,22,1
30766,3129,15,1,8,7
30767,4256,23,1,9,14
30768,9343,8,2,19,14
30769,6881,11,2,21,30
30770,1335,7,4,17,30
30771,8710,23,2,18,14
30772,7079,45,4,10,3
30773,1289,46,5,7,1
30774,8938,41,1,18,30
30775,5648,27,5,11,2
30776,5929,31,2,22,7
30777,4803,47,5,17,14
30778,698,40,4,13,3
30779,475,2,5,15,14
30780,7697,44,4,16,1
30781,6533,48,6,14,3
30782,8703,31,2,19,3
30783,8730,8,3,17,1
30784,2945,1,2,20,2
30785,5633,25,6,18,30
30786,5385,17,6,11,30
30787,1367,30,4,15,1
30788,1062,24,3,6,1
30789,2308,31,2,16,2
30790,308,13,1,11,7
30791,9189,15,5,21,7
30792,9477,26,0,17,14
30793,9322,32,2,22,1
30794,304,45,6,21,2
30795,6487,35,6,11,14
30796,5567,16,2,22,30
30797,5158,9,0,14,1
30798,3892,19,3,19,30
30799,9047,40,0,7,1
30800,9938,40,6,8,14
30801,5725,46,3,11,3
30802,6281,45,4,22,3
30803,5351,3,6,9,7
30804,9010,26,6,18,3
30805,9165,37,3,14,1
30806,4134,8,1,9,2
30807,9371,6,0,20,2
30808,105,5,1,14,30
30809,8447,21,1,12,7
30810,7572,27,0,9,3
30811,6602,44,3,10,3
30812,6672,38,1,7,3
30813,8783,8,1,14,14
30814,8717,22,5,22,14
30815,8562,23,6,10,7
30816,2964,25,3,16,3
30817,8856,7,1,21,14
30818,690,14,2,11,30
30819,6744,41,0,13,3
30820,2589,29,3,17,3
30821,1536,17,2,13,2
30822,2029,6,6,13,30
30823,1857,32,2,18,14
30824,3187,19,5,7,14
30825,2770,27,3,13,14
30826,6086,30,4,21,1
30827,6487,50,1,16,3
30828,7242,33,5,17,2
30829,2988,37,6,22,3
30830,8136,45,1,10,30
30831,6091,11,6,16,2
30832,9341,41,4,13,2
30833,781,10,4,11,14
30834,4406,29,6,14,1
30835,2154,22,4,12,1
30836,8748,20,1,11,14
30837,3297,19,5,11,3
30838,3314,24,6,20,30
30839,4493,28,0,13,1
30840,6297,2,5,7,1
30841,2584,40,1,8,14
30842,3044,18,0,17,30
30843,7570,18,1,14,30
30844,5980,2,0,15,1
30845,1170,47,5,7,1
30846,3263,49,0,11,14
30847,7037,23,2,21,2
30848,6727,47,1,20,3
30849,4023,15,5,15,7
30850,8393,25,0,18,1
30851,1891,45,2,11,14
30852,8204,18,1,10,7
30853,5172,21,0,18,30
30854,9518,47,2,21,3
30855,6665,32,4,14,1
30856,7308,50,0,16,14
30857,6244,19,2,10,30
30858,3557,18,0,17,2
30859,7305,24,5,7,14
30860,4967,47,1,6,14
30861,366,42,2,22,14
30862,8052,30,1,10,14
30863,657,29,2,9,1
30864,8353,21,0,17,14
30865,8367,21,6,19,14
30866,3471,48,1,19,2
30867,4061,41,5,13,3
30868,5600,2,6,13,7
30869,545,45,3,21,1
30870,6427,1,5,14,1
30871,1762,22,6,22,7
30872,957,40,3,22,30
30873,8644,38,5,15,3
30874,8177,19,3,8,7
30875,7792,19,3,20,3
30876,8274,2,2,18,14
30877,1237,29,5,7,1
30878,4912,50,1,10,14
30879,6278,50,2,15,2
30880,447,23,1,18,3
30881,2166,47,5,18,1
30882,1620,48,3,9,7
30883,1794,27,4,21,7
30884,9366,45,0,6,30
30885,6006,23,3,16,1
30886,646,28,3,6,7
30887,379,28,4,20,7
30888,2656,5,2,16,2
30889,7110,18,2,21,3
30890,3585,30,1,16,30
30891,1141,24,5,7,14
30892,3736,37,0,17,14
30893,662,16,1,18,30
30894,5437,29,3,6,2
30895,8204,30,2,17,30
30896,5210,25,3,11,1
30897,388,38,3,13,14
30898,3024,39,6,10,3
30899,4736,1,5,21,30
30900,8292,40,5,11,30
30901,6472,39,2,13,7
30902,2772,39,5,20,2
30903,4170,31,6,8,7
30904,7264,39,3,8,3
30905,6236,31,3,13,1
30906,4020,33,0,17,14
30907,4271,12,6,15,3
30908,5857,25,6,18,1
30909,35,23,1,19,3
30910,7619,43,0,20,30
30911,3381,48,6,16,3
30912,5477,28,4,21,3
30913,7544,33,0,17,2
30914,3177,38,1,12,2
30915,8368,26,6,20,3
30916,2154,24,0,22,30
30917,4688,5,4,17,7
30918,1587,44,6,16,7
30919,8057,17,6,15,30
30920,5423,45,6,21,14
30921,3659,37,3,15,1
30922,953,15,3,19,1
30923,6271,2,6,21,7
30924,5366,34,0,20,7
30925,2872,20,4,21,30
30926,2979,30,1,18,30
30927,2971,16,6,21,14
30928,4909,44,4,10,2
30929,1960,4,0,11,3
30930,5183,31,2,10,14
30931,806,26,2,17,30
30932,3101,41,5,13,7
30933,1576,12,4,11,30
30934,8792,2,0,7,14
30935,2616,8,4,14,7
30936,8804,14,0,17,30
30937,5627,24,1,10,7
30938,8753,43,6,12,14
30939,627,40,6,22,1
30940,6885,41,2,7,7
30941,2812,25,3,11,30
30942,1611,7,2,13,30
30943,8867,32,3,22,2
30944,49,23,0,22,2
30945,1387,46,3,11,1
30946,1903,39,1,16,30
30947,4723,26,6,15,3
30948,4373,42,6,10,14
30949,3843,7,0,21,7
30950,7070,47,2,6,30
30951,4312,50,2,14,3
30952,8422,45,4,9,14
30953,7807,4,5,20,30
30954,6467,44,3,8,7
30955,7998,25,0,16,30
30956,6369,18,5,18,14
30957,1686,7,3,22,30
30958,9503,22,1,9,3
30959,8140,4,1,18,7
30960,5134,29,4,22,14
30961,8825,24,0,12,30
30962,2423,40,6,7,2
30963,2751,50,0,16,14
30964,8525,38,3,17,1
30965,6310,41,4,9,7
30966,8699,12,5,11,14
30967,4213,9,6,10,14
30968,943,15,2,7,1
30969,8828,13,0,8,14
30970,9782,30,0,8,7
30971,1463,35,0,19,14
30972,7472,35,4,14,3
30973,1992,26,5,6,2
30974,5391,19,6,18,7
30975,9927,21,1,11,2
30976,113,21,6,17,14
30977,7184,13,2,17,7
30978,2264,21,6,8,7
30979,8619,24,1,7,2
30980,5255,26,6,20,7
30981,9259,44,5,6,3
30982,2812,31,6,20,14
30983,834,30,5,10,3
30984,7228,24,6,19,7
30985,8422,32,5,11,14
30986,4255,30,3,7,7
30987,9016,26,0,9,3
30988,2519,38,3,7,3
30989,3668,18,5,6,7
30990,9297,41,3,20,30
30991,1042,49,0,8,14
30992,5113,12,5,12,7
30993,708,21,4,14,1
30994,7459,23,3,13,2
30995,1384,28,4,22,7
30996,1303,17,1,14,30
30997,7119,15,6,19,7
30998,8869,23,2,19,30
30999,2565,34,6,16,1
31000,9756,28,2,8,1
31001,1261,4,2,15,14
31002,3204,41,2,8,2
31003,358,12,5,19,3
31004,5405,2,4,14,1
31005,5413,25,1,6,2
31006,3235,24,4,6,7
31007,8084,31,3,21,30
31008,419,4,0,12,3
31009,7907,44,5,17,30
31010,5588,34,3,21,2
31011,3956,6,4,12,3
31012,1594,31,3,12,2
31013,4603,39,3,15,14
31014,9578,50,3,11,30
31015,245,24,1,14,7
31016,4573,25,1,13,7
31017,615,5,6,13,7
31018,250,10,0,9,7
31019,6621,18,2,20,14
31020,9788,29,5,20,30
31021,5870,11,5,19,14
31022,5972,49,4,17,7
31023,511,30,6,10,14
31024,5969,43,6,8,30
31025,4870,5,4,12,30
31026,9558,6,1,15,1
31027,7506,14,1,7,2
31028,7648,16,0,16,1
31029,9116,14,4,7,3
31030,74,33,4,18,2
31031,9001,37,6,8,1
31032,2879,5,0,15,2
31033,5142,40,5,17,2
31034,2127,14,0,6,14
31035,2205,40,6,9,7
31036,6471,9,6,11,2
31037,3680,27,3,22,3
31038,8090,3,0,14,2
31039,985,10,3,6,7
31040,1299,48,5,11,2
31041,7549,11,4,16,7
31042,7188,34,3,9,14
31043,3956,1,2,10,14
31044,5714,10,1,8,7
31045,3688,6,6,19,3
31046,3046,8,3,6,7
31047,9052,31,6,20,30
31048,6717,6,2,21,7
31049,2086,31,0,9,2
31050,6534,34,6,20,3
31051,2728,40,0,7,1
31052,377,29,0,14,14
31053,6993,3,0,13,7
31054,5701,22,6,10,2
31055,4691,12,2,8,14
31056,2795,38,6,14,7
31057,1066,19,1,20,1
31058,3683,7,5,13,3
31059,7638,23,5,8,30
31060,1052,13,3,8,14
31061,8821,4,1,8,7
31062,8081,21,3,6,7
31063,2374,14,1,21,3
31064,6763,36,2,16,30
31065,8059,50,6,20,7
31066,6469,7,2,13,30
31067,3975,13,0,9,7
31068,9376,35,4,8,2
31069,6660,49,2,16,14
31070,7829,33,6,12,3
31071,4842,11,6,15,14
31072,9470,39,2,17,2
31073,1952,25,0,9,14
31074,3922,46,4,8,2
31075,3425,39,2,18,1
31076,6726,24,2,14,7
31077,9518,22,6,16,30
31078,1172,43,1,11,14
31079,3770,48,3,17,30
31080,3632,49,6,20,7
31081,2311,46,3,21,1
31082,2344,22,6,21,30
31083,3387,15,6,9,14
31084,3068,18,5,19,3
31085,2340,44,1,11,14
31086,684,45,6,13,2
31087,9068,32,5,6,7
31088,1055,36,5,13,14
31089,7212,10,3,11,7
31090,2603,9,0,11,30
31091,4015,44,6,14,2
31092,7302,25,4,22,3
31093,349,4,2,22,14
31094,1023,38,3,9,14
31095,8642,46,2,7,14
31096,504,36,1,10,3
31097,8278,42,6,6,2
31098,523,37,1,14,14
31099,2509,39,3,9,3
31100,8822,7,1,9,30
31101,18,42,3,18,7
31102,7424,26,0,12,2
31103,1269,20,3,12,3
31104,1177,45,1,20,2
31105,1633,47,0,22,30
31106,3614,21,5,7,2
31107,115,5,0,14,1
31108,8945,30,3,10,1
31109,6591,48,2,12,1
31110,2401,38,2,6,14
31111,6769,36,1,8,3
31112,2589,38,6,8,2
31113,322,23,6,11,3
31114,7627,23,6,6,3
31115,834,48,5,18,3
31116,8404,6,3,14,2
31117,9449,43,2,10,1
31118,159,46,6,12,30
31119,2620,23,3,22,30
31120,1348,15,2,20,7
31121,3165,1,0,12,2
31122,6814,36,3,7,1
31123,911,39,6,6,3
31124,7167,28,2,7,3
31125,2452,10,4,12,1
31126,404,33,1,13,30
31127,1691,46,1,22,7
31128,3486,24,3,10,30
31129,9449,6,4,10,1
31130,4289,14,0,10,1
31131,9835,32,1,12,14
31132,8117,19,6,13,2
31133,523,6,3,22,30
31134,4446,20,5,22,3
31135,6460,25,1,18,1
31136,7087,20,3,10,14
31137,1945,38,5,21,14
31138,3572,11,4,12,30
31139,1561,32,2,21,30
31140,4748,29,6,19,7
31141,7155,30,6,7,7
31142,593,29,2,15,14
31143,5328,22,5,16,2
31144,756,11,6,12,14
31145,9492,49,6,10,14
31146,497,20,2,16,14
31147,2422,41,2,7,30
31148,1599,14,0,22,7
31149,4128,27,3,6,2
31150,7017,38,0,21,30
31151,5552,4,2,6,1
31152,3591,7,6,7,30
31153,462,30,2,21,7
31154,4967,10,4,6,1
31155,8560,7,1,16,14
31156,166,5,2,14,30
31157,1729,4,0,7,3
31158,7697,47,5,9,3
31159,4698,36,0,20,1
31160,2174,15,6,16,3
31161,38,39,5,12,7
31162,4444,38,6,10,30
31163,7487,36,0,20,14
31164,2022,2,4,15,14
31165,6881,15,0,17,2
31166,8926,20,5,13,7
31167,4522,34,3,18,14
31168,8840,13,5,21,7
31169,3303,25,3,8,3
31170,8512,14,4,8,14
31171,4608,41,3,16,3
31172,6369,48,5,9,2
31173,9915,9,4,15,3
31174,9949,49,4,8,3
31175,5874,35,4,13,2
31176,7499,22,5,7,1
31177,7173,5,5,22,30
31178,5636,44,3,6,2
31179,3848,37,6,20,30
31180,9130,14,5,15,2
31181,765,17,2,22,1
31182,6307,5,6,8,14
31183,653,13,3,17,30
31184,7045,47,4,22,14
31185,3965,31,1,7,3
31186,4612,49,3,13,14
31187,5760,10,1,9,14
31188,8379,48,3,20,30
31189,146,23,6,17,3
31190,5102,29,4,21,2
31191,4248,16,3,8,2
31192,9579,17,0,20,3
31193,4189,7,0,19,7
31194,2697,43,4,18,30
31195,8241,14,2,16,14
31196,3330,44,1,9,14
31197,3482,9,5,17,7
31198,8967,7,3,14,2
31199,4642,14,4,22,7
31200,5560,16,1,14,3
31201,1261,10,6,20,30
31202,650,5,3,10,7
31203,3049,7,3,7,2
31204,2024,22,2,14,3
31205,9273,24,1,8,14
31206,4271,40,3,6,3
31207,5334,42,2,22,30
31208,2075,22,0,6,2
31209,6038,35,6,10,14
31210,2313,46,2,19,14
31211,3475,3,1,6,3
31212,3261,47,6,17,1
31213,4839,42,2,13,14
31214,5619,7,6,10,30
31215,1351,19,0,12,30
31216,9286,42,0,14,3
31217,6049,46,1,11,1
31218,7932,8,4,9,30
31219,8142,23,2,8,7
31220,7324,20,1,18,30
31221,5778,33,3,14,3
31222,1855,6,2,11,30
31223,2267,15,0,8,30
31224,561,5,2,22,7
31225,7547,14,1,18,2
31226,4988,9,4,7,1
31227,7208,26,4,22,2
31228,6487,32,5,15,1
31229,2384,31,3,22,3
31230,6148,6,1,21,7
31231,7665,1,5,10,7
31232,1684,19,2,16,1
31233,9391,15,0,16,3
31234,1010,34,2,15,3
31235,9964,19,6,8,14
31236,9900,49,2,17,2
31237,2273,11,0,19,7
31238,2613,18,3,7,30
31239,7425,24,5,7,7
31240,7227,46,4,6,2
31241,6064,9,6,21,1
31242,4342,11,5,8,2
31243,1543,43,4,10,14
31244,1238,4,5,12,3
31245,5710,18,6,13,30
31246,9917,44,5,6,1
31247,2264,23,2,7,1
31248,283,41,5,12,30
31249,7999,37,6,22,3
31250,7741,1,1,17,14
31251,3287,25,4,15,7
31252,8364,9,6,13,1
31253,1883,39,5,14,2
31254,6188,1,3,18,1
31255,2276,17,3,10,2
31256,6875,3,0,15,30
31257,7503,23,1,12,2
31258,8793,1,4,11,1
31259,3791,24,1,22,3
31260,2024,13,4,12,3
31261,467,20,0,13,2
31262,3951,20,1,18,14
31263,3890,12,1,15,2
31264,2593,17,4,20,14
31265,6633,21,2,16,3
31266,9212,40,4,8,2
31267,6359,24,1,6,2
31268,1548,30,0,14,7
31269,7170,23,0,13,2
31270,4750,23,2,21,7
31271,4437,47,2,9,7
31272,704,17,1,8,2
31273,6551,2,2,12,30
31274,9045,42,0,19,2
31275,8498,24,1,21,2
31276,7637,33,5,8,3
31277,9980,45,5,7,7
31278,9066,44,2,6,3
31279,1582,15,0,15,2
31280,3958,32,2,10,7
31281,4591,42,0,11,7
31282,3333,34,5,8,14
31283,1686,22,1,10,2
31284,9798,31,0,13,2
31285,7532,15,5,20,1
31286,6912,20,3,12,2
31287,5732,42,4,12,7
31288,896,23,6,10,2
31289,8033,31,0,7,1
31290,2347,2,3,10,1
31291,3532,13,2,14,7
31292,1862,42,5,14,1
31293,4853,32,5,13,2
31294,31,49,4,11,3
31295,243,16,0,20,3
31296,6919,15,0,9,7
31297,9691,25,1,11,30
31298,5512,12,0,10,1
31299,5509,28,4,11,7
31300,4669,41,2,6,7
31301,6088,12,1,13,30
31302,7016,21,4,7,2
31303,7637,12,6,9,2
31304,6663,49,0,9,1
31305,4004,16,5,12,14
31306,9852,10,4,10,30
31307,599,10,4,22,2
31308,2196,2,5,14,30
31309,70,27,2,16,7
31310,8140,30,5,11,3
31311,9586,33,6,16,1
31312,3660,16,5,9,7
31313,9842,10,0,17,1
31314,5635,15,3,7,30
31315,2282,26,5,16,7
31316,6823,15,1,19,14
31317,3683,6,5,6,2
31318,2684,17,5,14,14
31319,4563,45,2,19,1
31320,4653,1,6,19,1
31321,4932,50,1,12,3
31322,9503,23,6,21,1
31323,4714,34,5,13,7
31324,5414,35,0,9,7
31325,5601,43,5,16,7
31326,4104,25,5,12,3
31327,2076,1,1,7,2
31328,783,25,4,22,14
31329,3807,38,4,9,14
31330,9526,16,4,20,7
31331,1058,47,6,9,14
31332,2055,41,3,22,3
31333,2110,12,4,13,7
31334,7284,10,4,9,1
31335,1321,27,0,20,7
31336,7850,39,4,7,1
31337,4418,42,6,9,1
31338,3700,7,3,17,30
31339,733,6,6,7,2
31340,6563,45,3,20,30
31341,3550,11,2,17,14
31342,6164,24,3,20,30
31343,6556,40,4,9,2
31344,5379,25,6,15,7
31345,8797,37,1,14,3
31346,1723,3,2,13,30
31347,2813,4,3,21,2
31348,9774,4,2,15,1
31349,7538,41,6,9,7
31350,2279,1,0,21,30
31351,2351,30,4,10,30
31352,3624,15,6,7,2
31353,6531,45,4,9,1
31354,715,31,5,10,7
31355,925,37,5,20,3
31356,3163,50,2,9,2
31357,4154,5,3,14,2
31358,4530,43,1,21,14
31359,2570,21,3,22,7
31360,2816,35,2,19,2
31361,6973,4,5,8,30
31362,4579,7,3,7,7
31363,4463,29,2,22,1
31364,889,36,4,16,2
31365,5949,35,4,15,1
31366,3479,32,4,16,7
31367,3590,42,2,16,1
31368,1724,11,6,9,2
31369,1259,50,5,21,14
31370,7027,33,4,11,3
31371,8603,41,0,9,2
31372,2231,17,6,8,1
31373,7455,12,6,14,14
31374,2061,1,1,9,7
31375,3899,23,2,22,3
31376,2614,7,5,8,2
31377,7016,14,5,22,1
31378,6699,41,4,20,2
31379,1803,44,0,9,14
31380,678,40,6,11,3
31381,8088,7,3,9,2
31382,4714,14,1,19,3
31383,7731,34,5,22,1
31384,3005,2,5,22,7
31385,8987,20,1,20,2
31386,729,17,4,10,3
31387,9886,10,2,6,1
31388,4735,5,5,18,2
31389,191,33,6,8,1
31390,4995,37,2,16,1
31391,3867,36,0,8,2
31392,9682,44,2,17,7
31393,6040,46,4,14,2
31394,6446,11,1,21,1
31395,8830,21,6,22,7
31396,4046,4,1,9,3
31397,6316,25,1,14,3
31398,5625,41,4,18,14
31399,4159,35,3,12,30
31400,4112,35,4,16,1
31401,6835,35,1,18,7
31402,9034,39,1,9,2
31403,3952,33,2,14,2
31404,5221,13,1,17,30
31405,4059,4,6,13,2
31406,3248,44,5,11,7
31407,1217,40,6,19,3
31408,6093,38,0,8,1
31409,7981,42,4,10,30
31410,9091,45,6,19,2
31411,5587,30,2,15,30
31412,7077,27,2,17,2
31413,7941,35,5,21,2
31414,2223,28,3,17,30
31415,9450,41,3,21,3
31416,7980,42,1,10,7
31417,1515,45,0,19,3
31418,8609,48,6,12,3
31419,2884,8,0,12,30
31420,3827,26,2,12,30
31421,4340,43,6,10,30
31422,675,34,4,10,14
31423,6290,29,3,10,30
31424,103,2,6,12,2
31425,3994,6,2,17,2
31426,3709,48,3,15,7
31427,1496,16,3,21,7
31428,3393,7,6,6,2
31429,7538,11,0,10,2
